,Fuel Type Code,Station Name,State,ZIP,Latitude,Longitude
63840,ELEC,Shell Canada Ltd,BC,V9B 0B2,48.4571419388754,-123.539977671025
63841,ELEC,Shell Canada Ltd,BC,V2Y 0B3,49.1594824439386,-122.667240889696
63842,ELEC,Shell Canada Ltd,ON,N6E 1M5,42.9257916063036,-81.215432767506
63843,ELEC,Shell Canada Ltd,BC,V2X 3K2,49.2202720460723,-122.578580043824
63844,ELEC,Shell Canada Ltd,ON,L6C 2L1,43.8856234364848,-79.2896820682791
63845,ELEC,Shell Canada Ltd,ON,L4T 4E6,43.7165524684052,-79.627816753743
63846,ELEC,Shell Canada Ltd,ON,L5W 1L9,43.6245460408633,-79.7114032635265
63847,ELEC,Shell Canada Ltd,ON,L5H 1Z6,43.5502475299497,-79.6158521728019
63848,ELEC,Shell Canada Ltd,ON,M2P 1N6,43.7440095991644,-79.4059934016338
63849,ELEC,Shell Canada Ltd,ON,L6L 6W2,43.3850494716162,-79.7349829250383
63850,ELEC,Shell Canada Ltd,BC,V3C 1N4,49.2352435802342,-122.770497272852
63851,ELEC,Shell Canada Ltd,SK,S4R 3C2,50.480608004891,-104.616857090335
63852,ELEC,Shell Canada Ltd,BC,V0E 2S0,51.0094525918297,-118.214587286104
63853,ELEC,Shell Canada Ltd,SK,S7T 0Y5,52.0849796572069,-106.623579330331
63854,ELEC,Shell Canada Ltd,ON,P6B 4Z7,46.5384382706365,-84.3182562843658
63855,ELEC,Shell Canada Ltd,ON,M1B 1G9,43.7970149020212,-79.1486506440235
63856,ELEC,Shell Canada Ltd,BC,V0E 2V0,50.8371122419086,-118.976205972698
63857,ELEC,Shell Canada Ltd,BC,V3S 1B8,49.1043078035724,-122.801607088009
63858,ELEC,Shell Canada Ltd,ON,P7E 5P7,48.3811597162527,-89.2837564881138
63859,ELEC,Shell Canada Ltd,ON,M5A 1R5,43.6550644390938,-79.3634058402536
63860,ELEC,Shell Canada Ltd,BC,V5T 3B5,49.2695858862826,-123.101180101581
63861,ELEC,Shell Canada Ltd,BC,V4T 2J6,49.8280966,-119.6367945
63862,ELEC,Shell Canada Ltd,ON,N9C 4J5,42.2600962833219,-83.0849664228316
63863,ELEC,Shell Canada Ltd,MB,R3X 0J6,49.8328520959651,-97.0487562024796
63864,ELEC,St. Lawrence College of Applied Arts and Technology,ON,K6H 4Z1,45.0166367269002,-74.70168658820573
63865,ELEC,St. Lawrence College of Applied Arts and Technology,ON,K6V 3G9,44.60881627840169,-75.69806997287252
63866,ELEC,The Board of Management of the Toronto Zoo,ON,M1B 5K7,43.8206672,-79.1847515
63867,ELEC,The Corporation of the City of Guelph,ON,N1H 3Y9,43.55514,-80.26379
63868,ELEC,The Corporation of the City of Windsor,ON,N9A 4K9,42.31573,-83.0387
63869,ELEC,The Corporation of the City of Windsor,ON,N9A 4K9,42.319673,-83.042243
63870,ELEC,The Corporation of the City of Windsor,ON,N9A 4K9,42.314362,-83.019088
63871,ELEC,The Corporation of the City of Windsor,ON,N9A 4K9,42.320572,-83.033816
63872,ELEC,The Corporation of the City of Windsor,ON,N9A 4K9,42.316499,-83.035729
63873,ELEC,The Corporation of the County of Dufferin,ON,L0N 1L0,43.9513502,-80.2271548
63874,ELEC,The Corporation of the County of Dufferin,ON,L0N 5N6,43.9017207,-80.3190839
63875,ELEC,The Corporation of the County of Dufferin,ON,L9V 0N4,44.2374128,-80.1212604
63876,ELEC,The Corporation of the County of Dufferin,ON,L0N 1S4,44.0764814,-80.2026842
63877,ELEC,The Corporation of the Town of Oakville,ON,L6J 1N3,43.4457152,-79.6694372
63878,ELEC,The Corporation of the Town of Oakville,ON,L6J 1R3,43.4466538,-79.6698542
63879,ELEC,The Corporation of the Town of Oakville,ON,N3L 2A9,43.444641,-79.669832
63880,ELEC,The Corporation of the Town of Oakville,ON,L6H 6Z4,43.4868771,-79.7003842
63881,ELEC,The Corporation of the Town of Oakville,ON,L6H 3N8,43.4707041,-79.7223568
63882,ELEC,The Corporation of the Town of Oakville,ON,L6L 2G6,43.4065393,-79.7209853
63883,ELEC,The Corporation of the Town of Oakville,ON,L6M 4L6,43.4657215,-79.7467477
63884,ELEC,The Power Commission of the City of St. John,NB,E2L 1E8,45.273203,-66.062896
63885,ELEC,The Power Commission of the City of St. John,NB,E2L 4X4,45.276469,-66.064121
63886,ELEC,The Power Commission of the City of St. John,NB,E2L 2J2,45.272959,-66.058902
63887,ELEC,The Power Commission of the City of St. John,NB,E2M 3L6,45.251542,-66.091227
63888,ELEC,The Power Commission of the City of St. John,NB,E2J 2B4,45.287598,-66.047356
63889,ELEC,The Power Commission of the City of St. John,NB,E7H 5H5,46.729013,-67.710327
63890,ELEC,The Power Commission of the City of St. John,NB,E7H 4T4,46.749304,-67.698218
63891,ELEC,The Power Commission of the City of St. John,NB,E7H 5G5,46.739384,-67.70499
63892,ELEC,The Power Commission of the City of St. John,NB,E7H 2H8,46.752541,-67.710588
63893,ELEC,The Power Commission of the City of St. John,NB,E7H 1Z6,46.735907,-67.703392
63894,ELEC,The Power Commission of the City of St. John,NB,E7L 3K5,46.44414480010304,-67.64124469981539
63895,ELEC,The Power Commission of the City of St. John,NB,E3V 1T7,47.362816,-68.326471
63896,ELEC,The Power Commission of the City of St. John,NB,E7C 1H7,47.357108,-68.228618
63897,ELEC,The Power Commission of the City of St. John,NB,E3V 1Y8,47.364676,-68.335464
63898,ELEC,The Power Commission of the City of St. John,NB,E3V 2K9,47.376912,-68.338586
63899,ELEC,The Power Commission of the City of St. John,PE,C1N 1E8,46.392265,-63.78881
63900,ELEC,The Power Commission of the City of St. John,PE,C1N 1A4,46.391124,-63.778057
63901,ELEC,The Power Commission of the City of St. John,PE,C1N 3Z6,46.395095,-63.823619
63902,ELEC,The Power Commission of the City of St. John,PE,C1N 1W6,46.39599726960325,-63.78369995933746
63903,ELEC,The Power Commission of the City of St. John,PE,C1N 4H7,46.396314,-63.804441
63904,ELEC,The Power Commission of the City of St. John,PE,C1N 5P1,46.390438,-63.791339
63905,ELEC,The Power Commission of the City of St. John,NS,B0P 1E0,45.044203,-64.743831
63906,ELEC,The Power Commission of the City of St. John,NS,B0P 1E0,45.042433,-64.734305
63907,ELEC,The Power Commission of the City of St. John,NS,B0P 1E0,45.052286,-64.738894
63908,ELEC,The Power Commission of the City of St. John,NS,B0P 1E0,45.053061,-64.738208
63909,ELEC,The Power Commission of the City of St. John,NS,B0P 1E0,45.043757,-64.742476
63910,ELEC,The Power Commission of the City of St. John,NS,B0P 1E0,45.045349,-64.736879
63911,ELEC,The Power Commission of the City of St. John,NS,B0P 1E0,45.042333,-64.735298
63912,ELEC,The Power Commission of the City of St. John,NS,B0P 1E0,45.040363,-64.734605
63913,ELEC,The Power Commission of the City of St. John,NS,B0J 2E0,44.447481,-64.386198
63914,ELEC,The Power Commission of the City of St. John,NS,B0J 2E0,44.446504,-64.380466
63915,ELEC,The Power Commission of the City of St. John,NS,B2G 2N8,45.622619,-61.985103
63916,ELEC,The Power Commission of the City of St. John,NS,B2G 1R7,45.616876,-62.001552
63917,ELEC,The Power Commission of the City of St. John,NS,B2G 2C1,45.622412,-61.991156
63918,ELEC,The Power Commission of the City of St. John,NS,B2G 3B6,45.617668,-62.010292
63919,ELEC,The Regional Municipality of Peel,ON,L5M 1M6,43.5834808349609,-79.7146453857421
63920,ELEC,The Regional Municipality of Peel,ON,L6R 2E9,43.7476997375488,-79.7456436157226
63921,ELEC,The Regional Municipality of Waterloo,ON,N1R 3B0,43.35986328125,-80.3131942749023
63922,ELEC,The Regional Municipality of Waterloo,ON,N3H 3M6,43.3970124,-80.3604178
63923,ELEC,The Regional Municipality of Waterloo,ON,N3H 3N9,43.3954903,-80.3585751
63924,ELEC,The Regional Municipality of Waterloo,ON,N1S 1H3,43.3594302,-80.3181821
63925,ELEC,The Regional Municipality of Waterloo,ON,N2M 4Z2,43.42537,-80.5112
63926,ELEC,The Regional Municipality of Waterloo,ON,N2H 1Z6,43.4472395,-80.4669466
63927,ELEC,The Regional Municipality of Waterloo,ON,N2H 0A9,43.4545712,-80.4853438
63928,ELEC,The Regional Municipality of Waterloo,ON,N2H 1A7,43.4494489,-80.4846958
63929,ELEC,The Regional Municipality of Waterloo,ON,N2L 6C2,43.4638941,-80.5323998
63930,ELEC,The Regional Municipality of Waterloo,ON,N3A 2M1,43.4042666,-80.6716534
63931,ELEC,The Regional Municipality of Waterloo,ON,N3A 2M1,43.4001,-80.6497
63932,ELEC,The Regional Municipality of Waterloo,ON,N3A 2M1,43.4001,-80.6497
63933,ELEC,The Regional Municipality of Waterloo,ON,N0B 1M0,43.4668,-80.41638
63934,ELEC,The Regional Municipality of York,ON,L3T 0C8,44.04809,-79.48003
63935,ELEC,The Regional Municipality of York,ON,L4C 0W8,43.87383,-79.42428
63936,ELEC,The Regional Municipality of York,ON,L3Y 8J5,44.05432,-79.43139
63937,ELEC,The Regional Municipality of York,ON,L3Y 8V3,44.04838,-79.47882
63938,ELEC,The Regional Municipality of York,ON,L4B 4N7,43.84276,-79.428
63939,ELEC,The Regional Municipality of York,ON,L4G 0S4,44.00823,-79.41453
63940,ELEC,The Regional Municipality of York,ON,L3Y 7B3,44.07639,-79.42599
63941,ELEC,The Regional Municipality of York,ON,L0G 1V0,44.0785,-79.39705
63942,ELEC,The Regional Municipality of York,ON,L0G 1V0,44.0785,-79.39705
63943,ELEC,The Regional Municipality of York,ON,L0G 1V0,44.08121,-79.39407
63944,ELEC,The Regional Municipality of York,ON,L3Y 7M9,44.05277,-79.48648
63945,ELEC,The Regional Municipality of York,ON,M2M 3W2,43.83984,-79.42542
63946,ELEC,Tous les jours,NB,E3V 3N1,47.382339,-68.337965
63947,ELEC,Tous les jours,QC,G8T 6Z6,46.382251,-72.546051
63948,ELEC,Tous les jours,QC,G5L 8R2,48.43573,-68.523625
63949,ELEC,Tous les jours,QC,G2J 1C8,46.840865,-71.276114
63950,ELEC,Tous les jours,QC,G3Z 2W6,47.4456682743421,-70.51438635746233
63951,ELEC,Tous les jours,QC,J4K 2V1,45.52878681731599,-73.51550213052239
63952,ELEC,Tous les jours,QC,G6P 5X4,46.050666508141525,-71.93540535749601
63953,ELEC,Tous les jours,QC,G6W 0R8,46.73112091658232,-71.26740771515105
63954,ELEC,Tous les jours,QC,G4X 2A9,48.82514411149005,-64.47374917277095
63955,ELEC,Tous les jours,QC,G6E 1M2,46.45075560181575,-71.02974384399347
63956,ELEC,Tous les jours,QC,J0Z 3R0,46.7343803462582,-79.06437281700069
63957,ELEC,Tous les jours,QC,J8P 0A9,45.50624137622071,-75.61190433052285
63958,ELEC,Tous les jours,QC,J0K 1A0,46.08752347078902,-73.19729708633085
63959,ELEC,Tous les jours,QC,J0B 1R0,45.47539977407948,-71.66773004401655
63960,ELEC,Tous les jours,QC,J7E 1N9,45.64350549818192,-73.815846215177
63961,ELEC,Tous les jours,QC,J0B 1M0,45.41311981001188,-71.62883865936067
63962,ELEC,Tous les jours,QC,G9X 2X3,47.43998541093549,-72.78330078814794
63963,ELEC,Tous les jours,QC,J7V 1Y3,45.38309070345705,-74.01542838634741
63964,ELEC,Tous les jours,QC,G0C 2K0,48.02802575681992,-65.26044519977667
63965,ELEC,Tous les jours,QC,J9X 7E7,48.24101853263868,-79.04353193045687
63966,ELEC,Tous les jours,QC,J0R 1R6,45.8985658426002,-74.14605408818497
63967,ELEC,Tous les jours,QC,H7L 4T7,45.57664031214018,-73.78672744586386
63968,ELEC,Tous les jours,QC,H8S 3Z4,45.43761581440908,-73.68715472867483
63969,ELEC,Tous les jours,QC,J9L 3H9,46.54979486286541,-75.48895547282679
63970,ELEC,Tous les jours,QC,J9B 1P4,45.59792793005605,-75.89935028634237
63971,ELEC,Tous les jours,QC,J6S 1E3,45.26901774463106,-74.13117830169269
63972,ELEC,Tous les jours,QC,J0E 2K0,45.10851659238299,-72.61720133053227
63973,ELEC,Quadreal Property Group G.P. Inc,BC,V9B 5E3,48.440635,-123.5086167
63974,ELEC,Tous les jours,QC,G3A 0M2,46.7574398331409,-71.37724828816444
63975,ELEC,Tous les jours,QC,J0R 1T0,45.84008081824767,-74.06014110167933
63976,ELEC,Tous les jours,QC,J0L 2L0,45.257477681438,-73.60845631518606
63977,ELEC,University of Waterloo,ON,N2L 3E9,43.469693,-80.539776
63978,ELEC,University of Waterloo,ON,N2L 5Z5,43.474348,-80.541305
63979,ELEC,University of Waterloo,ON,N2L 3W8,43.474855,-80.539234
63980,ELEC,University of Waterloo,ON,N2J 3B6,43.474785,-80.521858
63981,ELEC,uOttawa,ON,K1N 6N5,45.424066,-75.687408
63982,ELEC,uOttawa,ON,K1N 6N5,45.416442,-75.668504
63983,ELEC,uOttawa,ON,K1N 6N5,45.423068,-75.684943
63984,ELEC,uOttawa,ON,K1H 8L1,45.402601,-75.651485
63985,ELEC,William Osler Health System,ON,L6W 2Z8,43.690668,-79.751022
63986,ELEC,William Osler Health System,ON,L6R 3J7,43.746938,-79.743834
63987,ELEC,Blackstone Energy Services Inc,ON,N7S 6K4,42.97611885099108,-82.34654115393852
63988,ELEC,Blackstone Energy Services Inc,ON,N7T 7Y1,42.9117283832667,-82.42441563058215
63989,ELEC,Blackstone Energy Services Inc,ON,M1W 3E8,43.81330900164313,-79.33578581521927
63990,ELEC,Blackstone Energy Services Inc,ON,N1E 4J5,43.55647413380137,-80.25335647836381
63991,ELEC,Blackstone Energy Services Inc,ON,K2H 8P4,45.33506187966821,-75.80783267285558
63992,ELEC,Videotron LTÉE,QC,H2V 1C4,45.528572,-73.610792
63993,ELEC,Gestion Soprema Canada Inc,QC,G1E 3W3,46.846157,-71.207862
63994,ELEC,ChargerCrew Canada Inc,ON,N7A 2T8,43.746673,-81.710436
63995,ELEC,ChargerCrew Canada Inc,ON,N7A 1W7,43.749874,-81.708675
63996,ELEC,ChargerCrew Canada Inc,ON,N0M 1L0,43.598199,-81.531279
63997,ELEC,ChargerCrew Canada Inc,ON,N0G 1H0,43.73879,-81.255801
63998,ELEC,ChargerCrew Canada Inc,ON,N0G 2W0,43.887595,-81.31291
63999,ELEC,ChargerCrew Canada Inc,ON,N0M 1H0,43.736446,-81.432712
64000,ELEC,ChargerCrew Canada Inc,ON,N7A 2G4,43.742105,-81.713048
64001,ELEC,ChargerCrew Canada Inc,ON,N7A 3N5,43.737055,-81.714089
64002,ELEC,ChargerCrew Canada Inc,ON,N0K 1W0,43.551151,-81.394175
64003,ELEC,ChargerCrew Canada Inc,ON,N0G 1H0,43.744327,-81.250386
64004,ELEC,QuardReal Property Group Inc,AB,T8N 7W4,53.6037375213195,-113.647251021737
64005,ELEC,ChargerCrew Canada Inc,ON,N5W 5R1,42.991385,-81.224016
64006,ELEC,ChargerCrew Canada Inc,ON,N6B 1L7,42.981861,-81.237984
64007,ELEC,ChargerCrew Canada Inc,ON,N0K 1W0,43.551307,-81.385454
64008,ELEC,ChargerCrew Canada Inc,ON,N0M 1L0,43.621525,-81.543337
64009,ELEC,ChargerCrew Canada Inc,ON,N5A 2Y6,43.368691,-80.99607
64010,ELEC,City of Richmond,BC,V6Y 3E3,49.163690491277,-123.13952193043382
64011,ELEC,City of Richmond,BC,V7E 2E6,49.13338661644307,-123.15914887091346
64012,ELEC,City of Richmond,BC,V7A 4E8,49.13031516716468,-123.09299462858488
64013,ELEC,ChargerCrew Canada Inc,ON,N4X 1C4,43.257924,-81.160172
64014,ELEC,ChargerCrew Canada Inc,ON,N4X 1C4,43.259164,-81.151359
64015,ELEC,Blackstone Energy Services Inc,ON,L2S 0A9,43.15386647877374,-79.2784789440698
64016,ELEC,NB Power,NB,E3L 2K9,45.199076,-67.2846232
64017,ELEC,Elexicon Group Inc,ON,N3T 2J0,43.139932,-80.265429
64018,ELEC,Elexicon Group Inc,ON,N3T 5A3,43.139951,-80.298891
64019,ELEC,Elexicon Group Inc,ON,N3T 4Y8,43.139864,-80.296739
64020,ELEC,Elexicon Group Inc,ON,N3S 5C9,43.142006,-80.259513
64021,ELEC,Elexicon Group Inc,ON,N3S 7N9,43.137841,-80.26356
64022,ELEC,Elexicon Group Inc,ON,N5W 6G6,42.987573,-81.220678
64023,ELEC,Elexicon Group Inc,ON,N5W 2X7,42.989786,-81.219923
64024,ELEC,Elexicon Group Inc,ON,K9J 1C1,43.716449,-79.260968
64025,ELEC,Elexicon Group Inc,ON,K9J 7M2,44.280647,-78.346773
64026,ELEC,Elexicon Group Inc,ON,K9J 2K3,44.297494,-78.320363
64027,ELEC,Elexicon Group Inc,ON,K9J 2R9,44.302423,-78.321539
64028,ELEC,QuardReal Property Group Inc,ON,L5N 0A4,43.610056,-79.743012
64029,ELEC,QuardReal Property Group Inc,ON,L5N 8J4,43.611656,-79.748015
64030,ELEC,QuardReal Property Group Inc,ON,M5L 1L5,43.648319,-79.379509
64031,ELEC,QuardReal Property Group Inc,ON,M5J 2T8,43.64345,-79.383264
64032,ELEC,QuardReal Property Group Inc,AB,T3E 6L1,51.0106218125672,-114.12603473061
64033,ELEC,QuardReal Property Group Inc,BC,V6C 2X8,49.2851468484502,-123.119241432298
64034,ELEC,QuardReal Property Group Inc,BC,V6E 1V8,49.2854936441865,-123.124234615105
64035,ELEC,QuardReal Property Group Inc,ON,L5N 8E9,43.614242165258,-79.7388158017502
64036,ELEC,QuardReal Property Group Inc,ON,L5W 1Y6,43.6327962197145,-79.6954501729142
64037,ELEC,Richemont Canada,ON,L4W 3W6,43.63964781827149,-79.61449423056587
64038,ELEC,DB Land Acquisitions Inc,BC,V9B 3V4,48.448023,-123.501755
64039,ELEC,S.U.C.C.E.S.S.,BC,V6B 1R3,49.2805537704227,-123.105160859307
64040,ELEC,The City of London,ON,N6E 1L3,42.9231475686675,-81.2212168655957
64041,ELEC,The City of London,ON,N5Z 1P8,42.9851429423907,-81.2293092254509
64042,ELEC,The Corporation of the City of Windsor,ON,N8W 5R7,42.28861,-82.97062
64043,ELEC,The Corporation of the City of Windsor,ON,N8X 2A9,42.29741,-83.04056
64044,ELEC,The Corporation of the City of Windsor,ON,N8X 3N5,42.29071,-83.01673
64045,ELEC,Videotron LTÉE,QC,J2G 3X4,45.394473,-72.745866
64046,ELEC,Videotron LTÉE,QC,J3Y 5T6,45.585212,-73.669167
64047,ELEC,Videotron LTÉE,QC,J1K 2V8,45.386731,-71.943339
64048,ELEC,Ville de Saguenay,QC,G7H 1T5,48.428315,-71.063968
64049,ELEC,Ville de Saguenay,QC,G7H 7Y7,48.43009,-71.05962
64050,ELEC,Ville de Saguenay,QC,G7H 0K8,48.39906,-71.0462
64051,ELEC,Ville de Saguenay,QC,G7G 3N8,48.44775,-71.07443
64052,ELEC,Ville de Saguenay,QC,G7N 1P7,48.30733,-71.10651
64053,ELEC,Ville de Saguenay,QC,G7X 6C2,48.40899,-71.25288
64054,ELEC,Ville de Saguenay,QC,G7X 6L9,48.413327,-71.254424
64055,ELEC,Ville de Saguenay,QC,G8A 1N5,48.410239,-71.268879
64056,ELEC,Ville de Saguenay,QC,G7S 2X3,48.426655,-71.185817
64057,ELEC,Ville de Saguenay,QC,G7Z 4E1,48.42571,-71.22837
64058,ELEC,Ville de Saguenay,QC,G7B 3M4,48.339905,-70.878796
64059,ELEC,Ville de Saguenay,QC,G7B 1S1,48.328228,-70.887543
64060,ELEC,Ville de Saguenay,QC,G7B 2X3,48.34375,-70.88033
64061,ELEC,Ville de Saguenay,QC,G7B 1G2,48.317608,-70.853842
64062,ELEC,Ville de Saguenay,QC,G7B 3N8,48.30391,-70.98801
64063,ELEC,Gestion Soprema Canada Inc,QC,J2C 5P7,45.881047,-72.520815
64064,ELEC,Gestion Soprema Canada Inc,QC,J2C 6Y4,45.877469,-72.549613
64065,ELEC,Gestion Soprema Canada Inc,QC,J0B 2H0,45.663121,-72.130108
64066,ELEC,Gestion Soprema Canada Inc,QC,J1R 0W8,45.401071,-71.991497
64067,ELEC,Gestion Soprema Canada Inc,QC,J3E 1Z4,45.581816,-73.311388
64068,ELEC,Gestion Soprema Canada Inc,QC,J4B 5H2,45.567194,-73.434951
64069,ELEC,Gestion Soprema Canada Inc,BC,V2R 4H3,49.144949,-121.979832
64070,ELEC,Gestion Soprema Canada Inc,NS,B3B 0J6,44.721854,-63.560314
64071,ELEC,Gestion Soprema Canada Inc,NB,E1A 9A3,46.122671,-64.685637
64072,ELEC,Gestion Soprema Canada Inc,QC,J6W 6H8,45.711177,-73.61896
64073,ELEC,Gestion Soprema Canada Inc,ON,N3L 3N6,43.213263,-80.394378
64074,ELEC,Gestion Soprema Canada Inc,BC,V3S 8E5,49.097568,-122.70625
64075,ELEC,Gestion Soprema Canada Inc,ON,L4L 8M1,43.771088,-43.771088
64076,ELEC,Government of Prince Edward Island,PE,C0B 2B0,46.951657,-64.034733
64077,ELEC,Government of Prince Edward Island,PE,C1A 9K5,46.251031,-63.143751
64078,ELEC,Government of Prince Edward Island,PE,C0B 1B0,46.814477,-64.063078
64079,ELEC,Government of Prince Edward Island,PE,C0B 1V0,46.703004,-64.229602
64080,ELEC,Government of Prince Edward Island,PE,C0B 2E0,46.453391,-63.999722
64081,ELEC,Government of Prince Edward Island,PE,C1N 5Y8,46.389124,-63.784857
64082,ELEC,Government of Prince Edward Island,PE,C0A 1R0,46.158725,-62.644518
64083,ELEC,Government of Prince Edward Island,PE,C0A 2B0,46.349987,-62.244131
64084,ELEC,Government of Prince Edward Island,PE,C1A 4V7,46.234314,-63.119532
64085,ELEC,Government of Prince Edward Island,PE,C0B 1P0,46.599645,-63.856038
64086,ELEC,Montrose Industries,BC,V6W 0C3,49.1533209498355,-123.050055701572
64087,ELEC,NB Power,NB,E3B 1E6,45.9605438,-66.6429247
64088,ELEC,NB Power,NB,E3A 3Z3,45.965851,-66.5975581
64089,ELEC,NB Power,NB,E1N 6M1,47.0340977,-65.4481523
64090,ELEC,NB Power,NB,E2A 7B7,47.6386906,-65.7114125
64091,ELEC,NB Power,NB,E1X 1A4,47.522888,-64.9182891
64092,ELEC,NB Power,NB,E3Y 1A1,47.0616675,-67.7593075
64093,ELEC,NB Power,NB,E2E 3J4,45.389771,-65.967944
64094,ELEC,NB Power,NB,E4S 0A2,46.4432846,-64.6860051
64095,ELEC,NB Power,NB,E7M 1M2,46.1582117,-67.5882467
64096,ELEC,NB Power,NB,E4E 2P9,45.72816,-65.4890234
64097,ELEC,NB Power,NB,E8E 1R5,48.0091462,-66.3895003
64098,ELEC,NB Power,NB,E6L 1P4,45.9628822,-66.8649631
64099,ELEC,NB Power,NB,E2M 7T7,45.1537847,-66.2024466
64100,ELEC,NB Power,NB,E2J 1B4,45.2782992,-66.054113
64101,ELEC,NB Power,NB,E5J 1W1,45.0707225,-66.452883
64102,ELEC,NB Power,NB,E8G 2M4,47.8901361,-65.8753756
64103,ELEC,Nova Scotia Power Inc,NS,B2N 6T6,45.34507256952962,-63.291335257512614
64104,ELEC,Nova Scotia Power Inc,NS,B4C 4B1,44.75674059499908,-63.6548377882117
64105,ELEC,Nova Scotia Power Inc,NS,B4V 2T6,44.37203746919331,-64.50250000171364
64106,ELEC,Nova Scotia Power Inc,NS,B4N 3V7,45.06748482913745,-64.54772854402619
64107,ELEC,Nova Scotia Power Inc,NS,B3T 1M9,44.64148595438285,-63.68707071705004
64108,ELEC,Nova Scotia Power Inc,NS,B9A 3J8,45.61333400395933,-61.3353377881918
64109,ELEC,Nova Scotia Power Inc,NS,B4H 4J3,45.812717884396314,-64.21770074400865
64110,ELEC,Nova Scotia Power Inc,NS,B0K 0A2,45.56309695560393,-62.65554487285024
64111,ELEC,Franklin PUD Energy Services,WA,99301,46.229119,-119.106522
64112,ELEC,Kaiser - Silver Springs Medical Center,MD,20904,39.0562931,-76.9553881
64113,ELEC,101 FUEL STOP,KY,42262,36.647438,-87.4373656
64114,ELEC,One90 Firewheel,TX,75044,32.9785585,-96.6543072
64115,ELEC,TARGET CORP KAPOLEI T2411 2,HI,96707,21.331363,-158.092514
64116,ELEC,DC CORRIDOR RUSH CREEK L2,CA,95321,37.812759,-119.880376
64117,ELEC,BLUEBIRD INN STATION1,CA,93428,35.563234,-121.085481
64118,ELEC,CORAL GABLES LOT 20-2,FL,33134,25.747646,-80.26351
64119,ELEC,BOYNTON YARD S1,MA,02143,42.37469,-71.091564
64120,ELEC,STATION 1 VANS 1588 EV1,CA,92626,33.693632,-117.923363
64121,ELEC,STATION 1 VANS 1588 EV4,CA,92626,33.693438,-117.923452
64122,ELEC,STATION 1 VANS 1588 EV3,CA,92626,33.693638,-117.923354
64123,ELEC,STATION 1 VANS 1588 EV2,CA,92626,33.692504,-117.924076
64124,ELEC,FKC MICHIGAN AVE 1,MI,49014,42.297203,-85.078614
64125,ELEC,FKC MICHIGAN AVE 6,MI,49014,42.297122,-85.078424
64126,ELEC,FKC MICHIGAN AVE 4,MI,49014,42.297042,-85.07823
64127,ELEC,FKC MICHIGAN AVE 2,MI,49014,42.297084,-85.078315
64128,ELEC,FKC MICHIGAN AVE 5,MI,49014,42.297163,-85.07852
64129,ELEC,CHARGEPOINTMFB MFBAZ1,AZ,85233,33.378427,-111.817424
64130,ELEC,CHARGEPOINTMFB MFBAZ2,AZ,85233,33.37844,-111.817502
64131,ELEC,SALT RIVER PROJ SRPZOO-L2-#02,AZ,85008,33.452137,-111.949497
64132,ELEC,HY VEE SPRINGFIELD S1,MO,65804,37.18021,-93.253365
64133,ELEC,IKEA USA CARSON 1,CA,90746,33.841556,-118.259729
64134,ELEC,OBE POWER COMPSON 1500,FL,33426,26.545895,-80.08789
64135,ELEC,SALEM MASS SOUTH HARBOR #1,MA,01970,42.520405,-70.88989
64136,ELEC,CIRCLEAUTOGROUP CH- CPE250 1,NJ,07702,40.327846,-74.072516
64137,ELEC,RCKIA RCKIAABB,SD,57701,44.071554,-103.191018
64138,ELEC,SANTA CRUZ CNTY 1432 FREEDOM,CA,95076,36.927784,-121.76468
64139,ELEC,TOWN OF DEDHAM TOWN HALL ST #1,MA,02026,42.245693,-71.17482
64140,ELEC,SALEM MASS MUSEUM PLACE #1,MA,01970,42.522644,-70.89264
64141,ELEC,ANDOVER SCHOOLS ANDOVER HS-EV1,MA,01810,42.656315,-71.15435
64142,ELEC,SALEM MASS MUSEUM PLACE #2,MA,01970,42.522297,-70.89335
64143,ELEC,Metro Pointe,CA,92626,33.6888898,-117.898275
64144,ELEC,DPL - Elkton District Court,MD,21291,39.608289,-75.827305
64145,ELEC,BGE - HCC T Lot,MD,21015,39.558798,-76.284213
64146,ELEC,Lake Norman Dentistry,NC,28078,35.447988,-80.865489
64147,ELEC,UW LOT 75B,WI,53792,43.075768,-89.431404
64148,ELEC,FPL EVOLUTION WESTINLAKEMARY2,FL,32746,28.787644,-81.358962
64149,ELEC,FPL EVOLUTION WESTINLAKEMARY1,FL,32746,28.787669,-81.358774
64150,ELEC,IKEA USA BALTIMORE-DC 3,MD,21236,39.375314,-76.462898
64151,ELEC,SALEM MASS SOUTH HARBOR #2,MA,01970,42.520485,-70.88984
64152,ELEC,EJM EQUITIES STATION 04,CA,90094,33.979062,-118.406056
64153,ELEC,Meadows on Lea Hill,WA,98092,47.322103,-122.173962
64154,ELEC,Mountain Harbor Resort - Boat Ramp #2,AR,71957,34.5722801,-93.4373122
64155,ELEC,Mountain Harbor Resort - Boat Ramp #1,AR,71957,34.572246,-93.72958
64156,ELEC,Front of Incline Clubhouse,CO,80924,38.9426544,-104.7057593
64157,ELEC,ACDI HQ 1,AR,72015,34.5670456,-92.5857945
64158,ELEC,CITY OF ORANGE CITY HALL 02,CA,92866,33.786508,-117.850357
64159,ELEC,CONCORD LIGHT OFF NETWORK1,MA,01742,42.456864,-71.394297
64160,ELEC,MILLENIA STATION 2,FL,32839,28.485518,-81.430789
